Product ID,Product Name,Brand,Price (SAR),Currency,Source Site,Source Category,Product URL,Image URL,Gender Target,Age Group,Interest Category,Occasion,Recipient Type,Price Tier,Luxury Level,Recommendation Tags,Data Quality,Source File,Category,Sub Category,Gift Type,Description
GIFT-24224,Deco Tulip Tote Bag in Suede,Kate Spade New York,1950.0,SAR,Ounass,Bags,https://en-saudi.ounass.com/shop-kate-spade-new-york-deco-tulip-tote-bag-in-suede-for-women-218569538_14.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/218569538_blue_in.jpg?ts=1781182789.4133",Female,Teen–Adult,Fashion & Accessories,General / Any Occasion,Her,"SAR 1,500+",Luxury,"Fashion & Accessories | Female | Teen–Adult | General / Any Occasion | Her | SAR 1,500+",Complete,ounas-bags.csv,Fashion & Accessories,Bags & Wallets,Fashion Accessory,"Deco Tulip Tote Bag in Suede by Kate Spade New York is a fashion accessory in the bags & wallets subcategory, suited to her, available from Ounass."
GIFT-34886,Azia 75 Sandals in Leather,Jimmy Choo,3825.0,SAR,Ounass,Shoes,https://en-saudi.ounass.com/shop-jimmy-choo-azia-75-sandals-in-leather-for-women-219018730_190.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/219018730_dpi_in.jpg?ts=1769874674.0419",Female,Teen–Adult,Fashion & Accessories,General / Any Occasion,Her,"SAR 1,500+",Luxury,"Fashion & Accessories | Female | Teen–Adult | General / Any Occasion | Her | SAR 1,500+",Complete,ounas-shoes.csv,Fashion & Accessories,Shoes,Single Product,"Azia 75 Sandals in Leather by Jimmy Choo is a single product in the shoes subcategory, suited to her, available from Ounass."
GIFT-11592,Baity TV Unit,,599.0,SAR,Homecenter,Living Room,https://www.homecentre.com/sa/en/buy-baity-tv-unit/p/169830032,https://cdn.media.amplience.net/i/lmg/website_images_static-pages_brand_exp_brand2images_loadingimages_homecentre_sa_en_loading_150@2x?fmt=auto,Unisex,Adult only,Home & Décor,General / Any Occasion,Family / Home,SAR 300-699,Premium,Home & Décor | Unisex | Adult only | General / Any Occasion | Family / Home | SAR 300-699,Missing: Brand,homecentre-living-room.csv,Home & Décor,Living Room,Single Product,"Baity TV Unit is a single product in the living room subcategory, suited to family / home, available from Homecenter."
GIFT-39039,Sculpted C Criss Cross Sandals in Suede,Coach,1100.0,SAR,Ounass,Shoes,https://en-saudi.ounass.com/shop-coach-sculpted-c-criss-cross-sandals-in-suede-for-women-219750823_15.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/219750823_brown_in.jpg?ts=1782455846.398",Female,Teen–Adult,Fashion & Accessories,General / Any Occasion,Her,"SAR 700-1,499",Luxury,"Fashion & Accessories | Female | Teen–Adult | General / Any Occasion | Her | SAR 700-1,499",Complete,ounas-shoes.csv,Fashion & Accessories,Shoes,Single Product,"Sculpted C Criss Cross Sandals in Suede by Coach is a single product in the shoes subcategory, suited to her, available from Ounass."
GIFT-08427,Festive Birthday Cake Box,,109.0,SAR,FNP,Birthday Gift,https://www.fnp.sa/en/gift/festive-birthday-bento-box,"https://static-assets-prod.fnp.qa/images/products/27532fb0-1bf7-8c56-e81f-2a1f7e849000.jpg?tr=w-364,q-65,f-auto,c-maintain_ratio",Unisex,All Ages,Food & Sweets,Birthday,Anyone,SAR 100-299,Affordable,Food & Sweets | Unisex | All Ages | Birthday | Anyone | SAR 100-299,Missing: Brand,fnp-birthday-gift.csv,Food & Sweets,Cakes & Desserts,Edible Gift,"Festive Birthday Cake Box is a edible gift in the cakes & desserts subcategory, suited to anyone for birthday, available from FNP."
GIFT-04265,الدخيل للعود كولكشن ساري - قطعتين,AL Dakheel Oud,229.0,SAR,Nice One,Perfume Sets,https://niceonesa.com/ar/al-dakheel-oud-sari-collection-2-pieces-n39286,https://d1aq4ubbxe020v.cloudfront.net/image/product/39286/80328420_1766397965_287387d6e39ffcc2c55bb0ef7c7613f5-500x500.png?format=png,Unisex,Teen–Adult,Perfume & Fragrance,Birthday | Anniversary | Graduation | General / Any Occasion,Anyone,100–249 SAR,Affordable,Perfume & Fragrance | Unisex | Teen–Adult | Birthday | Anniversary | Graduation | General / Any Occasion | Anyone | 100–249 SAR,Complete,NiceOne_PerfumeSets_Dataset.csv,Perfume & Fragrance,Perfume & Fragrance,Gift Set / Bundle,"الدخيل للعود كولكشن ساري - قطعتين by AL Dakheel Oud is a gift set / bundle in the perfume & fragrance subcategory, suited to anyone for general, available from Nice One."
GIFT-53309,"Women’s surfing shorty wetsuit 100 neoprene 1,5 mm",Decathlon,185.0,SAR,Decathlon,Swimming,https://decathlon.com.sa/collections/%D8%A3%D9%86%D8%B4%D8%B7%D8%A9-%D9%85%D8%A7%D8%A6%D9%8A%D8%A9/products/women-s-surfing-shorty-wetsuit-100-neoprene-1-5-mm,https://decathlon.com.sa/cdn/shop/files/pic_64b0f687-5ff8-4ede-9b55-29cf3b54660f.jpg?v=1785288043&width=1100,Female,Teen–Adult,Sports & Fitness,Birthday | General / Any Occasion,Teen / Adult,SAR 100-299,Affordable,Sports & Fitness | Female | Teen–Adult | Birthday | General / Any Occasion | Teen / Adult | SAR 100-299,Complete,decathlon-swim.csv,Sports & Fitness,Swimming,Sports & Fitness Gift,"Women’s surfing shorty wetsuit 100 neoprene 1,5 mm, a swimming product from Decathlon."
GIFT-55432,حذاء كرة القدم بريداتور ليج مالتي-جراوند للرجال,اديداس,279.0,SAR,Sun & Sand Sports,Men's Sports,https://ar-sa.sssports.com/adidas-predator-league-multi-ground-football-shoes/ADJI1117.html,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Male,Teen–Adult,Sports & Fitness,Birthday | General / Any Occasion,Teen / Adult,SAR 100-299,Affordable,Sports & Fitness | Male | Teen–Adult | Birthday | General / Any Occasion | Teen / Adult | SAR 100-299,Complete,ar-sa_man.csv,Sports & Fitness,Men's Sports,Sportswear,"حذاء كرة القدم بريداتور ليج مالتي-جراوند للرجال by اديداس, a men's sports product from Sun & Sand Sports."
GIFT-43216,كانال تويز - رول التلوين - لا تحتوي على ألوان سامة أو أوساخ,,49.0,SAR,Baby Story,Baby Story - Boys,https://baby-story.com/ar/vXWwEWO,https://cdn.salla.sa/qnAdW/9dd6a664-3832-40c7-9bd0-7501c4e63d38-500x500-CpbWzt5DAmNpcyHxR1a5CQ4VkCNRJkavGWCSFEGw.jpg,Male,All Ages,Arts & Crafts,Birthday | General / Any Occasion,Child,Under SAR 100,Budget,Arts & Crafts | Male | All Ages | Birthday | General / Any Occasion | Child | Under SAR 100,Complete,baby-story-boys.csv,Arts & Crafts,Arts & Crafts,Toy / Entertainment,كانال تويز - رول التلوين - لا تحتوي على ألوان سامة أو أوساخ from Baby Story.
GIFT-15250,Bizzy Bear: Pirate Adventure,Nosy Crow LTD.,29.0,SAR,Jarir,Eng Books,https://www.jarir.com/sa-en/sandcastle-books-english-books-618476.html,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=380,height=380,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/2/9/4/e/294e2d687129c4946317d1e9f108c24dda29458d_618476.jpg",Unisex,Child–Teen,Books & Learning,Birthday | General / Any Occasion,Anyone,Under SAR 100,Budget,Books & Learning | Unisex | Child–Teen | Birthday | General / Any Occasion | Anyone | Under SAR 100,Complete,jarir-eng-books.csv,Books & Learning,Educational Toys,Single Product,"Bizzy Bear: Pirate Adventure by Nosy Crow LTD. is a single product in the educational toys subcategory, suited to anyone, available from Jarir."
GIFT-01327,EngLAnd T-Shirt,Represent,475.0,SAR,Bloomingdales,For Him Gift,https://en.bloomingdales.sa/represent-england-t-shirt-CLO219020945xBrown.html,https://en.bloomingdales.sa/on/demandware.static/-/Sites-bloomingdales-master-catalog/default/dwae58b657/sfcc-new-blm-production/2/1/9/0/2/219020952_PK.jpg,Male,Teen–Adult,Fashion & Accessories,General / Any Occasion,Him,SAR 300-699,Premium,Fashion & Accessories | Male | Teen–Adult | General / Any Occasion | Him | SAR 300-699,Complete,blooming-for-him-gift.csv,Fashion & Accessories,Clothing,Single Product,"EngLAnd T-Shirt by Represent is a single product in the clothing subcategory, suited to him, available from Bloomingdales."
GIFT-29831,Infinity Diamond Eternity Band Ring in 18kt Gold,Yataghan Jewellery,8420.0,SAR,Ounass,Jewellery,https://en-saudi.ounass.com/shop-yataghan-jewellery-infinity-diamond-eternity-band-ring-in-18kt-gold-for-women-218562374_27.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/218562374_yellow_in.jpg?ts=1749841305.8156",Female,Teen–Adult,Jewelry & Watches,Birthday | Anniversary | Graduation | General / Any Occasion,Her,"SAR 1,500+",Luxury,"Jewelry & Watches | Female | Teen–Adult | Birthday | Anniversary | Graduation | General / Any Occasion | Her | SAR 1,500+",Complete,ounas-jewellery.csv,Jewelry & Watches,Jewellery,Fashion Accessory,"Infinity Diamond Eternity Band Ring in 18kt Gold by Yataghan Jewellery is a fashion accessory in the jewellery subcategory, suited to her, available from Ounass."
GIFT-04054,زاهي عطر منزلي ووك اوف فيم جيف أواي - 50مل,Zahi,92.0,SAR,Nice One,Home Fragrance,https://niceonesa.com/ar/zahi-giveaway-walk-of-fame-home-perfume-50ml-n37284,https://d1aq4ubbxe020v.cloudfront.net/image/product/37284/61575834_1752567286_6a564e8463c0f2996bfe46d26118270a-500x500.png?format=png,Unisex,Teen–Adult,Perfume & Fragrance,Birthday | Anniversary | Graduation | General / Any Occasion,Anyone,Under 100 SAR,Affordable,Perfume & Fragrance | Unisex | Teen–Adult | Birthday | Anniversary | Graduation | General / Any Occasion | Anyone | Under 100 SAR,Complete,NiceOne_HomeFragrance_Dataset.csv,Perfume & Fragrance,Perfume & Fragrance,Beauty / Self-Care Gift,"زاهي عطر منزلي ووك اوف فيم جيف أواي - 50مل by Zahi is a beauty / self-care gift in the perfume & fragrance subcategory, suited to anyone for general, available from Nice One."
GIFT-29498,Farfasha Shams Diamond Ring in 18kt Yellow Gold,Damas,3863.0,SAR,Ounass,Jewellery,https://en-saudi.ounass.com/shop-damas-farfasha-shams-diamond-ring-in-18kt-yellow-gold-for-women-219063338_27.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/219063338_yellow_in.jpg?ts=1765479768.0073",Female,Teen–Adult,Jewelry & Watches,Birthday | Anniversary | Graduation | General / Any Occasion,Her,"SAR 1,500+",Luxury,"Jewelry & Watches | Female | Teen–Adult | Birthday | Anniversary | Graduation | General / Any Occasion | Her | SAR 1,500+",Complete,ounas-jewellery.csv,Jewelry & Watches,Jewellery,Fashion Accessory,"Farfasha Shams Diamond Ring in 18kt Yellow Gold by Damas is a fashion accessory in the jewellery subcategory, suited to her, available from Ounass."
GIFT-40384,"Anthelios Invisible Sunscreen Body Spray SPF50+, 200ml",La Roche Posay,152.0,SAR,Ounass,Skincare,https://en-saudi.ounass.com/shop-la-roche-posay-anthelios-invisible-sunscreen-body-spray-spf50-200ml-for-unisex-217561888_242.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/217561888_nocolor_in.jpg?ts=1723613125.515",Unisex,Adult only,Beauty & Self-Care,General / Any Occasion,Anyone,SAR 100-299,Affordable,Beauty & Self-Care | Unisex | Adult only | General / Any Occasion | Anyone | SAR 100-299,Complete,ounas-skincare.csv,Beauty & Self-Care,Skincare,Beauty / Self-Care Gift,"Anthelios Invisible Sunscreen Body Spray SPF50+, 200ml by La Roche Posay is a beauty / self-care gift in the skincare subcategory, suited to anyone, available from Ounass."
GIFT-00587,Kids Fang Pouch,Sprayground,170.0,SAR,Bloomingdales,Baby Gifts,https://en.bloomingdales.sa/sprayground-kids-fang-pouch-CLO219545156xBLK.html,https://en.bloomingdales.sa/on/demandware.static/-/Sites-bloomingdales-master-catalog/default/dwefcfb412/sfcc-new-blm-production/2/1/9/5/4/219545302_IN.jpg,Unisex,Baby only,Baby & Parenting,New Baby | Birthday | General / Any Occasion,Baby / New Parents,SAR 100-299,Affordable,Baby & Parenting | Unisex | Baby only | New Baby | Birthday | General / Any Occasion | Baby / New Parents | SAR 100-299,Complete,blooming-baby-gifts.csv,Baby & Parenting,Baby Products,Single Product,"Kids Fang Pouch by Sprayground is a single product in the baby products subcategory, suited to baby / new parents, available from Bloomingdales."
GIFT-34937,Babylone Slides in Smooth Leather,SAINT LAURENT,3850.0,SAR,Ounass,Shoes,https://en-saudi.ounass.com/shop-saint-laurent-babylone-slides-in-smooth-leather-for-women-219675124_16.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/219675124_burgundy_in.jpg?ts=1777444492.7773",Female,Teen–Adult,Fashion & Accessories,General / Any Occasion,Baby / New Parents,"SAR 1,500+",Luxury,"Fashion & Accessories | Female | Teen–Adult | General / Any Occasion | Baby / New Parents | SAR 1,500+",Complete,ounas-shoes.csv,Fashion & Accessories,Shoes,Single Product,"Babylone Slides in Smooth Leather by SAINT LAURENT is a single product in the shoes subcategory, suited to baby / new parents, available from Ounass."
GIFT-15915,Nickelodeon PAW Patrol: First Writing Activity Book - Learn Basic Handwriting Skills,Harper Collins,12.0,SAR,Jarir,Eng Books,https://www.jarir.com/sa-en/non-branded-english-books-659519.html,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=380,height=380,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/7/7/9/1/7791aacd3ec4d4c744e0f45c2bee0ccad42d6354_659519.jpg",Unisex,Child–Teen,Books & Learning,Birthday | General / Any Occasion,Anyone,Under SAR 100,Budget,Books & Learning | Unisex | Child–Teen | Birthday | General / Any Occasion | Anyone | Under SAR 100,Complete,jarir-eng-books.csv,Books & Learning,Educational Toys,Single Product,"Nickelodeon PAW Patrol: First Writing Activity Book - Learn Basic Handwriting Skills by Harper Collins is a single product in the educational toys subcategory, suited to anyone, available from Jarir."
GIFT-21839,LEGO® Fierce Shark with a Treasure Chest,,159.0,SAR,Lego,For Kids,https://lego.saudiblocks.com/saudi-en/fierce-shark-with-a-treasure-chest-31381,https://lego.saudiblocks.com/media/catalog/product/cache/cf3f1ff16176ca95df7b1fdb2944729c/3/1/31381_P1.jpg,Unisex,Child–Teen,Toys & Games,Birthday | General / Any Occasion,Child,SAR 100-299,Affordable,Toys & Games | Unisex | Child–Teen | Birthday | General / Any Occasion | Child | SAR 100-299,Missing: Brand,lego-for-kids.csv,Toys & Games,Toys,Toy / Entertainment,"LEGO® Fierce Shark with a Treasure Chest is a toy / entertainment in the toys subcategory, suited to child, available from Lego."
GIFT-03835,فرشاة تصفيف الشعر سمول من اوكيما - OK955,Okema,108.0,SAR,Nice One,Beauty Devices,https://niceonesa.com/ar/okema-small-hair-styler-ok955-n3707,https://d1aq4ubbxe020v.cloudfront.net/image/product/3707/46697418_1710409056_93fd3b962690c418113b6e8da40f36e3-500x500.png?format=png,Unisex,Teen–Adult,Beauty & Skincare,General / Any Occasion,Anyone,100–249 SAR,Affordable,Beauty & Skincare | Unisex | Teen–Adult | General / Any Occasion | Anyone | 100–249 SAR,Complete,NiceOne_BeautyDevices_Dataset.csv,Beauty & Skincare,Skincare,Single Product,"فرشاة تصفيف الشعر سمول من اوكيما - OK955 by Okema is a single product in the skincare subcategory, suited to anyone for general, available from Nice One."
GIFT-43382,سموبي - بيج بوبي كار - الاخطبوط المضحك أكوا نوتي,,119.0,SAR,Baby Story,Baby Story - Boys,https://baby-story.com/ar/PdPwPRm,https://cdn.salla.sa/qnAdW/WCc7yckQw5r8bHRGCFExfL1tzQ8q1QsKWtzhdF4a.gif,Male,Child–Teen,Toys & Games,Birthday | General / Any Occasion,Child,SAR 100-299,Affordable,Toys & Games | Male | Child–Teen | Birthday | General / Any Occasion | Child | SAR 100-299,Complete,baby-story-boys.csv,Toys & Games,Toys,Toy / Entertainment,عرض خاص
GIFT-38148,Miss Z 60 Slingback Pumps in Patent Leather,Christian Louboutin,4450.0,SAR,Ounass,Shoes,https://en-saudi.ounass.com/shop-christian-louboutin-miss-z-60-slingback-pumps-in-patent-leather-for-women-218924631_25.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/218924631_red_in.jpg?ts=1784876504.7305",Female,Teen–Adult,Fashion & Accessories,General / Any Occasion,Her,"SAR 1,500+",Luxury,"Fashion & Accessories | Female | Teen–Adult | General / Any Occasion | Her | SAR 1,500+",Complete,ounas-shoes.csv,Fashion & Accessories,Shoes,Single Product,"Miss Z 60 Slingback Pumps in Patent Leather by Christian Louboutin is a single product in the shoes subcategory, suited to her, available from Ounass."
GIFT-24335,Falabella Bowling Shoulder Bag in Eco Shaggy Deer,Stella McCartney,4350.0,SAR,Ounass,Bags,https://en-saudi.ounass.com/shop-stella-mccartney-falabella-bowling-shoulder-bag-in-eco-shaggy-deer-for-women-218506433_19.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/218506433_gry_in.jpg?ts=1765976883.1262",Female,Teen–Adult,Arts & Crafts,General / Any Occasion,Her,"SAR 1,500+",Luxury,"Arts & Crafts | Female | Teen–Adult | General / Any Occasion | Her | SAR 1,500+",Complete,ounas-bags.csv,Arts & Crafts,Bags & Wallets,Fashion Accessory,"Falabella Bowling Shoulder Bag in Eco Shaggy Deer by Stella McCartney is a fashion accessory in the bags & wallets subcategory, suited to her, available from Ounass."
GIFT-29563,Flower Diamond Necklace in 18kt White Gold,Fergus James,5345.0,SAR,Ounass,Jewellery,https://en-saudi.ounass.com/shop-fergus-james-flower-diamond-necklace-in-18kt-white-gold-for-women-216777470_26.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/216777470_white_in.jpg?ts=1700155012.9977",Female,Teen–Adult,Jewelry & Watches,Birthday | Anniversary | Graduation | General / Any Occasion,Her,"SAR 1,500+",Luxury,"Jewelry & Watches | Female | Teen–Adult | Birthday | Anniversary | Graduation | General / Any Occasion | Her | SAR 1,500+",Complete,ounas-jewellery.csv,Jewelry & Watches,Jewellery,Fashion Accessory,"Flower Diamond Necklace in 18kt White Gold by Fergus James is a fashion accessory in the jewellery subcategory, suited to her, available from Ounass."
